,screenName,userId,text,location,multi-team
4042,tjc_12,271252239,Congrats to me again #WorldCup #Eng https://t.co/5SWaLF4GxS,"Corpus Christi, TX",False
4043,PonusHoribilus,1198355502,#itscominghome #ENGSWE #ENG Amazing scenes.  #worldcup,"Woodlawn Beach, FL",False
4044,Tolat2,62129469,Matching on to the semi-finals - Victorious ????????????????????????????#WorldCup? ?? ?? ?#England??????? #Threelions? ?? ?? ?? ?,"Lewis Center, OH",False
4045,Dionysius87,1634083897,Off to the Semi-finals!!!!????????? #ThreeLions #ENG #SWEENG #WorldCup,"Concord, NH",False
4046,jgmundie,16228505,"""England goes marching on to the semifinals of the World Cup!"" First time since 1990. #ENG #WorldCup","Philadelphia, PA",False
4047,ChadKHarris,877694112685850629,??????#WorldCup https://t.co/fZCcq6yd30,"Charlotte, NC",False
4048,KarenLWilkinson,25982919,"#WorldCup
England going through proves it is an about the luck of the draw. #easiestrouteever","Palm Harbor, FL",False
4049,Neo_Varmanator,1514544276,#WorldCup congrats England and bye Sweden.,"Old Jamestown, MO",False
4050,NeilRetail,118200525,Owned! #WorldCup #EnglandvsSweden #England https://t.co/yd9iMHozpy,"Paradise Valley, AZ",False
4051,nikgayy,493559021,welp. just leave me here to die. #WorldCup,"Lady Lake, FL",False
4052,DeivisMercado,210647840,England reaches the semifinals for the first time in 28 years. Cool! #SWEENG #WorldCup,"San Leandro, CA",False
4053,Bojono14N,2263828417,Congratulations #England,"Waukesha, WI",False
4054,Matraxia_,2259812357,"??? 
yes yes yes #WorldCup","Houston, TX",False
4055,mattdoakes,768486390,God save the queen. #England #WorldCup,"Weddington, NC",False
4056,MichaelAdamsAAS,2307551054,@Chiccywood It will be glorious! #england,"Austin, TX",False
4057,KyleMiller89,280585331,#ENG advances to the semifinals! #WorldCup,"Algona, IA",False
4058,teevagirl,133014698,@BonjourNino @JensLekman @LykkeLi Well done #England !,"Santa Rosa, CA",False
4059,RichSlate,308892843,"Go on @England , 1st World Cup semifinals appearance since 1990 &amp; 3rd all-time! #WorldCup #ENG #SWE","Wakefield, MA",False
4060,bradleege,422136728,"In 2018, The Year of the Upside Down, it only makes sense that #ENG is having their best #WorldCup in decades.  Hap… https://t.co/vsDR0LGh5i","Chicago, IL",False
4061,Sir_Bigbee,537301496,"Two more games! ?????????????????????

#WorldCup https://t.co/g3fL8xYSE1","Denton, TX",False
4062,mp_poser,1493836370,YASSSSS #WorldCup #SWEENG,"Manhattan, NY",False
4063,CDSWCCO,306613886,If #England wins their next match a @SpursOfficial player is guaranteed of winning #WorldCup. #COYS,"Minneapolis, MN",False
4064,Swamper60,426957556,A HUGE congrats to #England on their victory over #Sweden ! #WorldCup2018,"Marlborough, MA",False
4065,brooklynpeach,28788463,WOOOOOOOOOOO!!!!!!! #ENGSWE #WorldCup Coming home! ???????,"Michigan, USA",False
4066,Teresa7277,1273364977,What a game! #WorldCup,"Plano, TX",False
4067,Kilrah01,314357721,Good match overall from @England ....nice work! #WorldCup #ThreeLions,"Meadowdale, WA",False
4068,rksimonlaw,760658044099432448,Very well done @England; beautifully played. To my family in Sweden - I'm sorry. You played well and went far. To m… https://t.co/A1ODLARWZT,"Miami Beach, FL",False
4069,Matt_Keenan_540,64112440,#ENG #ItsCominHome #WorldCup,"Virginia, USA",False
4070,Ahaley,879191,"Sorry Sweden, you’re now free to drown your blue doe eyed tears with as many of the “fish of your people” as you ca… https://t.co/xxYh18eUIU","Austin, TX",False
4071,darinpurcell,537590520,Woooooooooooo!!! ENGLAND!!! #SWEENG #WorldCup,"Milwaukie, OR",False
4072,DavidGonzKHOU,34109366,#England comes out on top versus #Sweden. They advance to the #WorldCup semi finals. #ItsComingHome https://t.co/tEKwVFMV3U,"Houston, TX",False
4073,priceisright53,241150874,England!!!! ?????????????????????????????????????????? #ENG #WorldCup,"Morgantown, WV",False
4074,Joabble,3393340280,Congrats England! another great game. #WorldCup,"Mission, TX",False
4075,NormanKelsey,515224312,What a brilliant result for @England! #ThreeLions are the real deal! #SWEENG #WorldCup,"Los Angeles, CA",False
4076,RobHaselrig1992,1505149646,GOD SAVE THE QUEEN! ????????? #WorldCup,"South Carolina, USA",False
4077,jasonrantz,16193763,I dig this alert. #WorldCup https://t.co/B0bwktENUg,"Seattle, WA",False
4078,3Lions4Ever,14765958,"IT’S COMING HOME
IT’S COMING HOME
IT’S COMING
FOOTBALL’S COMING HOME!

IT’S COMING HOME
IT’S COMING HOME
IT’S COMIN… https://t.co/rx63NxmFrE","Thousand Oaks, CA",False
4079,shawx10,162085690,England still looking good. Sweden will make it far in 2022. #WorldCup,"Greensburg, PA",False
4080,JustinJumpstart,62087551,England in the semis!!! #ENG #ThreeLions #WorldCup,"Georgia, USA",False
4081,scollings312,259436160,Three ? ? ? advance!!! #teamengland #worldcup #semifinals,"Chicago, IL",False
4082,CarolDWoodward,51452908,#ENG Semi Finals #worldcup,"Virginia, USA",False
4083,RedCard94,2484348503,"#ENG ARE IN THE SEMIFINALS!!

#SWEENG #worldcup","Radnor Township, PA",False
4084,MarioRod310,972208275981660160,Now! C’mon @Croatia_hr #CroRus #RUSCRO #WorldCup,"Inglewood, CA",False
4085,slrzeta,33404536,How nervous are #ENG supporters going to be for the next 3 days before the semifinal? #WorldCup,"Cedar Rapids, IA",False
4086,cfosterworld,41877671,"On to the semis for #eng
Back to the Ikea factory floor for #swe
#WorldCup","Cerritos, CA",False
4087,kyledawson8090,513340800,#ItsComingHome #WorldCup,"Georgetown, GA",False
4088,BrianBarca_,2926090509,#ITA people will be happy today. #WorldCup #SWE 0 #ENG 2,"Pennsylvania, USA",False
4089,marbingham23,31911983,ENGLANDS OFF TO THE SEMI FINALS!!!!!!!!!!!!  #ENG #WORLDCUP,"Greenville, OH",False
4090,JRTE1113,308880201,England advances to the semifinals #worldcup,"Houston, TX",False
4091,MickLoze,2707270484,2-0! #EnglandvsSweden #England,"Casselberry, FL",False
4092,RileyJamesIAC,2987814013,It’s a pretty clear path to the final. Just beat Russia or Croatia. #WorldCup https://t.co/LUXB4xFcwG,"Moss Bluff, LA",False
4093,TonyBoulton,18376746,Job done! #England #WorldCup2018 #ItsComingHome ?????????,"Grapevine, TX",False
4094,bibliophiELLE,169553437,??????? ??????? ??????? in the #semifinals !!! #SWEENG #worldcup #AHHHHH!,"Churchville, PA",False
4095,awestover,84381639,???????????????????????????#worldcup,"White Marsh, MD",False
4096,ajmdouglas1,830894746713333762,Nice job lads. Semi finals here we come. Let's get it! #threelions #WorldCup #proud ????????,"College Park, GA",False
4097,ToddSharrock,23814037,? ? ? #England https://t.co/FOUXXTfI81,"Columbus, OH",False
4098,sam_HGA116,133586444,Yessss @England!!! #ThreeLions #ItsComingHome #ENG #WorldCup,"Missouri, USA",False
4099,johncmaher,59667088,"""just insufficient imagination from Sweden"" #worldcup @FOXSports","St Paul, MN",False
4100,BrinaRifka,21633565,Semi finals! #EnglandvsSweden #England,"Florida, USA",False
4101,mike47725919,1852715598,"This is the best chance for anyone left in the #worldcup to win it this year, the field is wide open, there's no powerhouse left.","North Carolina, USA",False
4102,_BrookeDowney,21619644,SEMI-FINALS! #FootballsComingHome #England #WorldCup18 https://t.co/3TuKBF4vwM,"Houston, TX",False
4103,therobtyler,20637969,At some point we’re going to have to thank the #dailytelegraph investigations team for its contribution to this Wor… https://t.co/ZoE8dDIJxs,"Pantops, VA",False
4104,LWOSMattPollard,2529120686,The team that played better won. #ENG #SWEENG #WorldCup,"Denver, CO",False
4105,rickyrod1385,19462442,England! #WorldCup2018 #England,Dallas-Fort Worth TX,False
4106,CrosbyKisler,56177828,It's Coming Home!!!! #England,"Manhattan, NY",False
4107,mgsiegler,652193,???? #worldcup https://t.co/6CXqQXWDvt,"Sag Harbor, NY",False
4108,J_Cretacci,606436963,"???
March onto the semifinals!
#SWE #ENG #WorldCup #SWEENG","Cheektowaga, NY",False
4109,jpburns,5551042,Yay imperialists! Sorry Ikea guys. #EnglandvSweden #worldcup,"Atlanta, GA",False
4110,Heaterisa,15178225,"Well done, you! #ENG #WorldCup","Montecito, CA",False
4111,AirlineFlyer,58913244,"Congratulations to @British_Airways for beating @SAS and advancing to the #WorldCup semifinals.

It'll play the win… https://t.co/TqJEAhSbmU","Brooklyn, NY",False
4112,MarioRod310,972208275981660160,That’s all folks #ThreeLions 2-0 #Sweden #fifaworldcup #WorldCup,"Inglewood, CA",False
4113,Cohen_Goes_HAM,15850825,Its coming coming home! #england #WorldCup18,"Paradise, NV",False
4114,erik1966lutig,19671546,"Oh yessss #ThreeLions !!!
Pickford was outstanding and the entire team effort was crucial. Maguire emerging as a re… https://t.co/rtuASd1uZF","Dubuque, IA",False
4115,Chase_Glorfield,805271258,"England looks really, really good, guys. #WorldCup","Twin Falls, ID",False
4116,NJEMurray,96203050,This is fun. #ENG #WorldCup,"Tampa, FL",False
4117,psuaffleck,23667723,"“We mean it, mannnnnnnnn!” #SexPistols #England ??????? #WorldCup","Manhattan, NY",False
4118,GENTULIUSJULIUS,306192527,"Jesse Lingard Easily 
My Man Of The Match!!!

#WorldCup","Dallas, TX",False
4119,ForzaEnjay,34603742,ENGLAND ARE IN THE SEMIFINALS!!! #ENG #WorldCup https://t.co/Ct7e3Axyw0,"Clifton, NJ",False
4120,craigwchoate,803405112,???!!! #ThreeLions #ENG #WorldCup,"Champaign, IL",False
4121,GATSBY_liam,2617075968,"When Southgate calls you &amp; tells you “It’s Coming Home “ ??????????? #worldcup #england @ Santa Monica, California https://t.co/LMWd9zh4TE","Santa Monica, CA",False
4122,trojanrich09,84651182,Great match England! #WorldCup,"Arizona, USA",False
4123,traviscram,18262917,#ENG is for real. Wow ... #WorldCup,"Lubbock, TX",False
4124,nealh80,928760155,It’s coming home! #worldcup #england ???????,"Virginia, USA",False
4125,3Lions4Ever,14765958,"VICTORY!!!!! Well done lads!
Semi-finals here we come!
#England #WorldCup #ThreeLions","Thousand Oaks, CA",False
4126,MiaSanFrancisco,21853204,"Und Tschüss, Möbellieferand! #worldcup #SWEENG","San Francisco, CA",False
4127,ElectrikOne,311863471,GOD SAVE THE QUEEN! ???????#England #WorldCup,"Davie, FL",False
4128,Snorzax,377966971,IT’S COMING HOME!!!!!!! #ENGSWE #WorldCup #ENG,"Westerville, OH",False
4129,notnadia,8539212,I am so elated for the country of my soul right now. #ENG!!! 28 years!  #worldcup is truly the best,"Brooklyn, NY",False
4130,NYCKING,19257498,#WorldCup QF #ENG 2 #SWE 0 Final,"Queens, NY",False
4131,DThackham,43682571,"I never really thought I’d see something like this in my or @pthackham’s lifetimes. 

@England is actually going ba… https://t.co/QfhyI9ew3H","Fort Mill, SC",False
4132,Chip_Brierre,585903908,#ENG moving on to the #WorldCup semifinal like... https://t.co/t1CnagJq1l,"Maryland, USA",False
4133,ATX,718043,Happy for you England!!Great Zlatan-less run for you Sverige! #WorldCup,"West Austin Neighborhood Group, Austin",False
4134,RobDizonY,18664266,"Au Revoir, Paris!
#paris #france #summer2018 #familytravel #bethank #thankGod https://t.co/mBUn6gcoDJ","Newark, CA",False
4135,amyswift31,993590167,A place in the last four ! How good does that sound!!! It’s coming home!!!! ?????????????????????  #WorldCup,"South Dakota, USA",False
4136,Schoeisms,480018817,"England does it.  Made it look easy too.
#WorldCup #SWEENG","Lake Monticello, VA",False
4137,SoccerStopCO,1231440715,The belief is infectious ? @england — #itscominghome #england #woldcup #russia2018 #threelions #football #kit… https://t.co/AHYry6L6CF,"Dove Valley, CO",False
4138,jessicalwalters,156863723,Kane still going after the ball while being dragged down. Neymar would be rolling all over the place. #ENG #WorldCup,"Madison, MS",False
4139,mcwm,15535595,England are going to a #worldcup semi-final for the first time since 1990. The average age of the team is 26. Most… https://t.co/DSsM0x1ULH,"Brooklyn, NY",False
4140,SpedEDGreg,84860802,Damn #sweden had a good run #worldcup,"Cape Coral, FL",False
4141,billgodwin,13744592,ENGLAND WINS 2-0!!! Now for some more tea and crumpets...  #ENGSWE #WorldCup,"San Francisco, CA",False
4142,FakeBenJay,36559206,"Football is, at minimum, coming to a comically obnoxious B&amp;B in Torquay for a very stressful and extremely funny lo… https://t.co/DhjsDuKsp5","Manhattan, NY",False
4143,tbhardon90,54321723,Good run of it Sweden. Magic just ran out. #SWE #ENG #WorldCup,"Gilbert, AZ",False
4144,twright55,93288759,Watching #WorldCup2018 #WorldCup #EnglandvsSweden in #RestonTownCenter https://t.co/MvtWQotiYt,"Reston, VA",False
4145,LeahyJen,365765661,@England why isn’t Rashford starting ahead of Sterling?? Make it right on Wednesday #England #WorldCup #threelions,"Columbus, OH",False
4146,emvarga_,2840607509,I really do love the #WorldCup,"Piscataway, NJ",False
4147,bumper4823,482448202,God Save The Queen. #England??,"Hope Mills, NC",False
4148,seamus312,29035022,I need a can of this spray they use when a player is acting like the got fucking shot. That way when somebody is be… https://t.co/pDvavWKZjZ,"Schererville, IN",False
4149,eddiekenny,56750786,That’s about as easy as it gets to advance to a #WorldCup semifinal. #SWE offered little overall. #ENG growing in confidence and belief.,"Owensboro, KY",False
4150,ACPressHuba,3217287141,This is so true. #worldcup https://t.co/ZR9CyMRV1r,"McKee City, NJ",False
4151,nbello8,351137621,God Save The Queen might be the best national anthem besides the Star Spangled Banner #WorldCup #Eng,"Swansea, MA",False
4152,ETreharne,306969311,American commentator on England’s chances in #WorldCup: ‘I think they have the talent and the intangibles.’ Uh-huh.,"Stanford, CA",False
4153,ManhattanOwl,816481242854129664,"Literally have no benchmark for this. Professional job, dominant throughout, no nonsense progress to a first WC sem… https://t.co/cguLCemIrB","Manhattan, NY",False
4154,JessRWVU,31256088,God Save the Queen ??????? #WorldCup,"Baltimore, MD",False
4155,daliosway,110750419,100% sure that Marcus Berg cost his team more than any other player in this #WorldCup  . Berg has been absolutely w… https://t.co/bU0aIyWWq4,"Los Angeles, CA",False
4156,gchiemingo,15064389,A bunch of shirtless men singing God Save The Queen could be open to multiple interpretations #WorldCup,"San Mateo, CA",False
4157,3Lions4Ever,14765958,"By golly I think we may be going to the semi-finals!
#England #WorldCup #ThreeLions","Thousand Oaks, CA",False
4158,Seanfranchise6,15292148,"I can't believe I'm going to say this, but England are going to a #WorldCup semifinal.","North Carolina, USA",False
4159,KRWikstrom,28105752,Good to hear #Eng singing Let Freedom Ring!  #WorldCup,"Texas, USA",False
4160,travisreier,42019382,#Russia manager Al Czervik greets #FIFA official prior to today’s match with #Croatia. https://t.co/L4XnfIEBBc,"Tuscaloosa, AL",False
4161,Snorzax,377966971,#ENGSWE #WorldCup https://t.co/7yHzPFPhvo,"Westerville, OH",False
4162,tanablevins,3164727425,Sweden just choked. Their misery is almost over #SWEENG #WorldCup,"Mechanicsville, VA",False
4163,KarenLWilkinson,25982919,"#WorldCup
All credit to England definitely the better team against a poor Sweden.","Palm Harbor, FL",False
4164,pradiggitydog,230683506,"Even if #SWE scores, I don’t think they’ll be able to come back from that 2-0 deficit in time. #SWEENG #WorldCup","Nevada, USA",False
4165,MontlakeMike,21955205,#ENG onto the semifinals. ??????? #SWEENG #worldcup,"Tacoma, WA",False
4166,englishguy,9232732,"Possible confirmation bias here, but I think injury time has been very generous in most matches this #WorldCup. Any… https://t.co/Rq9i3Lov9N","Irvine, CA",False
4167,parkskw1,774796245177028608,#England waiting this long before subbing in Rashford for Sterling?!?!? England deserves to lose solely bc of that!!! #ENGvSWE,"Richmond, VA",False
4168,willkeefer,384672322,England will win the World Cup and usher in an era of world peace. #England? The cup overfloweth...,"Brooklyn, NY",False
4169,oOoDREDAYoOo,228514444,Rashford should've been on #WorldCup,"Bridgeport, CT",False
4170,EdmArsenal,437062387,Is England ??????? hiding Rashford as a secret weapon or something! ? #SWEENG #WorldCup,"North Carolina, USA",False
4171,Edmiguel2,135017135,#england #wining #amazing #queenelizabeth #happy#pappasrestaurant @ Dallas Fort Worth International Airport https://t.co/yGfRXlrArp,"Grapevine, TX",False
